@ HyperIMU - ianovir - 2017
@ Date: Tue Jul 25 15:39:56 GMT+02:00 2017, Sampling Time: 20ms

timestamp,MPL_Gyroscope.x,MPL_Gyroscope.y,MPL_Gyroscope.z,MPL_Accelerometer.x,MPL_Accelerometer.y,MPL_Accelerometer.z,MPL_Rotation_Vector.x,MPL_Rotation_Vector.y,MPL_Rotation_Vector.z,MPL_Linear_Acceleration.x,MPL_Linear_Acceleration.y,MPL_Linear_Acceleration.z,MPL_Gravity.x,MPL_Gravity.y,MPL_Gravity.z
1500989999314,-5.9921126E-4,0.0018474348,-0.0016644757,0.100257196,0.11671733,9.823559,0.0036623767,-0.0060118428,-0.09296102,-0.0175076,0.029478608,0.0688333,0.11058219,0.08245032,9.805603
1500989999337,-5.9921126E-4,0.0018474348,-0.0016644757,0.100257196,0.11671733,9.823559,0.0036623767,-0.0060118428,-0.09296102,-0.0175076,0.029478608,0.0688333,0.11058219,0.08245032,9.805603
1500989999360,4.660532E-4,-0.0013483585,-5.9921126E-4,0.084096335,0.08200141,9.828946,0.0036750408,-0.006003323,-0.09368157,0.0017956513,0.011222821,0.093972415,0.11043255,0.0827496,9.805603
1500989999384,4.660532E-4,-0.0013483585,-5.9921126E-4,0.084096335,0.08200141,9.828946,0.0036750408,-0.006003323,-0.09368157,0.0017956513,0.011222821,0.093972415,0.11043255,0.0827496,9.805603
1500989999405,4.660532E-4,-0.0013483585,-5.9921126E-4,0.084096335,0.08200141,9.828946,0.0036750408,-0.006003323,-0.09368157,0.0017956513,0.011222821,0.093972415,0.11043255,0.0827496,9.805603
1500989999428,-5.9921126E-4,7.821704E-4,0.0015313176,0.1074398,0.090979666,9.927707,0.0036586383,-0.005991213,-0.09508776,0.005087679,0.020350715,0.038307227,0.110133275,0.08259996,9.805603
1500989999451,-5.9921126E-4,7.821704E-4,0.0015313176,0.1074398,0.090979666,9.927707,0.0036586383,-0.005991213,-0.09508776,0.005087679,0.020350715,0.038307227,0.110133275,0.08259996,9.805603
1500989999474,-5.9921126E-4,7.821704E-4,0.0015313176,0.1074398,0.090979666,9.927707,0.0036586383,-0.005991213,-0.09508776,0.005087679,0.020350715,0.038307227,0.110133275,0.08259996,9.805603
1500989999496,-5.9921126E-4,7.821704E-4,0.0015313176,0.1074398,0.090979666,9.927707,0.0036586383,-0.005991213,-0.09508776,0.005087679,0.020350715,0.038307227,0.110133275,0.08259996,9.805603
1500989999518,-0.0014815165,-0.001298291,-0.0028463865,0.11402386,0.095169514,9.865458,0.0036785742,-0.0059955437,-0.09628352,-0.03247136,0.0025438394,0.05207389,0.10998364,0.08304887,9.805603
1500989999541,-0.0014815165,-0.001298291,-0.0028463865,0.11402386,0.095169514,9.865458,0.0036785742,-0.0059955437,-0.09628352,-0.03247136,0.0025438394,0.05207389,0.10998364,0.08304887,9.805603
1500989999564,-0.002546781,-2.330266E-4,3.4940674E-4,0.10803835,0.06703765,9.828946,0.003672704,-0.005999906,-0.09680901,-0.009277532,0.0037409402,0.14544775,0.110133275,0.08304887,9.805603
1500989999586,-0.002546781,-2.330266E-4,3.4940674E-4,0.10803835,0.06703765,9.828946,0.003672704,-0.005999906,-0.09680901,-0.009277532,0.0037409402,0.14544775,0.110133275,0.08304887,9.805603
1500989999612,-0.002546781,-2.330266E-4,3.4940674E-4,0.10803835,0.06703765,9.828946,0.003672704,-0.005999906,-0.09680901,-0.009277532,0.0037409402,0.14544775,0.110133275,0.08304887,9.805603
1500989999635,-0.002546781,-2.330266E-4,3.4940674E-4,0.10803835,0.06703765,9.828946,0.003672704,-0.005999906,-0.09680901,-0.009277532,0.0037409402,0.14544775,0.110133275,0.08304887,9.805603
1500989999658,6.4901233E-4,-0.0023635554,3.4940674E-4,0.102651395,0.09636662,9.92651,0.0036423607,-0.0059884544,-0.09790728,-0.007182605,0.013916298,0.12090719,0.109834,0.08245032,9.805603
1500989999683,6.4901233E-4,-0.0023635554,3.4940674E-4,0.102651395,0.09636662,9.92651,0.0036423607,-0.0059884544,-0.09790728,-0.007182605,0.013916298,0.12090719,0.109834,0.08245032,9.805603
1500989999705,6.4901233E-4,-0.0023635554,3.4940674E-4,0.102651395,0.09636662,9.92651,0.0036423607,-0.0059884544,-0.09790728,-0.007182605,0.013916298,0.12090719,0.109834,0.08245032,9.805603
1500989999728,0.0017142767,-0.0034288198,3.4940674E-4,0.1110311,0.08619126,9.888203,0.0036105737,-0.006016828,-0.0993688,-0.006434417,0.013617022,0.061052144,0.11028291,0.08215105,9.805603
1500989999753,0.0017142767,-0.0034288198,3.4940674E-4,0.1110311,0.08619126,9.888203,0.0036105737,-0.006016828,-0.0993688,-0.006434417,0.013617022,0.061052144,0.11028291,0.08215105,9.805603
1500989999777,7.821704E-4,-0.001165133,4.3276369E-4,0.109834,0.110731825,9.867253,0.0036380114,-0.0060125235,-0.100288086,-0.0032920274,0.019602526,0.049081136,0.110133275,0.0827496,9.805603
1500989999801,7.821704E-4,-0.001165133,4.3276369E-4,0.109834,0.110731825,9.867253,0.0036380114,-0.0060125235,-0.100288086,-0.0032920274,0.019602526,0.049081136,0.110133275,0.0827496,9.805603
1500989999824,7.821704E-4,-0.001165133,4.3276369E-4,0.109834,0.110731825,9.867253,0.0036380114,-0.0060125235,-0.100288086,-0.0032920274,0.019602526,0.049081136,0.110133275,0.0827496,9.805603
1500989999846,0.0029126992,9.653959E-4,4.3276369E-4,0.09487024,0.090381116,9.880422,0.0036758808,-0.0060190614,-0.10131172,0.0020949265,0.022894554,0.05207389,0.110133275,0.08364742,9.805603
1500989999869,0.0029126992,9.653959E-4,4.3276369E-4,0.09487024,0.090381116,9.880422,0.0036758808,-0.0060190614,-0.10131172,0.0020949265,0.022894554,0.05207389,0.110133275,0.08364742,9.805603
1500989999892,0.0029126992,9.653959E-4,4.3276369E-4,0.09487024,0.090381116,9.880422,0.0036758808,-0.0060190614,-0.10131172,0.0020949265,0.022894554,0.05207389,0.110133275,0.08364742,9.805603
1500989999916,0.0029126992,9.653959E-4,4.3276369E-4,0.09487024,0.090381116,9.880422,0.0036758808,-0.0060190614,-0.10131172,0.0020949265,0.022894554,0.05207389,0.110133275,0.08364742,9.805603
1500989999939,-2.8309404E-4,-0.0022303974,-6.3250074E-4,0.11222821,0.09935937,9.812187,0.0036618076,-0.0059871087,-0.102429934,0.0028431145,0.016011223,0.006584055,0.10938509,0.08334815,9.805603
1500989999961,-2.8309404E-4,-0.0022303974,-6.3250074E-4,0.11222821,0.09935937,9.812187,0.0036618076,-0.0059871087,-0.102429934,0.0028431145,0.016011223,0.006584055,0.10938509,0.08334815,9.805603
1500989999984,-2.8309404E-4,-0.0022303974,-6.3250074E-4,0.11222821,0.09935937,9.812187,0.0036618076,-0.0059871087,-0.102429934,0.0028431145,0.016011223,0.006584055,0.10938509,0.08334815,9.805603
1500990000006,-2.8309404E-4,-0.001165133,4.3276369E-4,0.11222821,0.10414778,9.840918,0.0036231847,-0.0060085533,-0.1027684,-0.0077811554,0.035763387,0.008978256,0.109834,0.0827496,9.805603
1500990000029,-2.8309404E-4,-0.001165133,4.3276369E-4,0.11222821,0.10414778,9.840918,0.0036231847,-0.0060085533,-0.1027684,-0.0077811554,0.035763387,0.008978256,0.109834,0.0827496,9.805603
1500990000052,-2.8309404E-4,-0.001165133,4.3276369E-4,0.11222821,0.10414778,9.840918,0.0036231847,-0.0060085533,-0.1027684,-0.0077811554,0.035763387,0.008978256,0.109834,0.0827496,9.805603
1500990000074,7.821704E-4,9.653959E-4,0.001498028,0.0966659,0.08738836,9.8576765,0.003605783,-0.006023081,-0.10331882,-0.015861586,0.013916298,0.08439561,0.110133275,0.08245032,9.805603
1500990000098,7.821704E-4,9.653959E-4,0.001498028,0.0966659,0.08738836,9.8576765,0.003605783,-0.006023081,-0.10331882,-0.015861586,0.013916298,0.08439561,0.110133275,0.08245032,9.805603
1500990000123,7.821704E-4,9.653959E-4,0.001498028,0.0966659,0.08738836,9.8576765,0.003605783,-0.006023081,-0.10331882,-0.015861586,0.013916298,0.08439561,0.110133275,0.08245032,9.805603
1500990000149,3.4940674E-4,0.0024634239,-7.9894834E-4,0.12300211,0.11492168,9.937882,0.003614366,-0.0060166894,-0.10426349,0.0077811554,0.030974984,0.08259996,0.109834,0.0827496,9.805603
1500990000172,3.4940674E-4,0.0024634239,-7.9894834E-4,0.12300211,0.11492168,9.937882,0.003614366,-0.0060166894,-0.10426349,0.0077811554,0.030974984,0.08259996,0.109834,0.0827496,9.805603
1500990000197,3.4940674E-4,0.0024634239,-7.9894834E-4,0.12300211,0.11492168,9.937882,0.003614366,-0.0060166894,-0.10426349,0.0077811554,0.030974984,0.08259996,0.109834,0.0827496,9.805603
1500990000220,-7.158577E-4,-0.0017976337,2.663161E-4,0.10923545,0.088585466,9.817574,0.003633123,-0.0060164845,-0.10503829,0.0023942017,0.020949265,0.11372458,0.109834,0.08319851,9.805603
1500990000243,-7.158577E-4,-0.0017976337,2.663161E-4,0.10923545,0.088585466,9.817574,0.003633123,-0.0060164845,-0.10503829,0.0023942017,0.020949265,0.11372458,0.109834,0.08319851,9.805603
1500990000267,-7.158577E-4,-0.0017976337,2.663161E-4,0.10923545,0.088585466,9.817574,0.003633123,-0.0060164845,-0.10503829,0.0023942017,0.020949265,0.11372458,0.109834,0.08319851,9.805603
1500990000290,3.4940674E-4,3.3289514E-4,2.663161E-4,0.1086369,0.090979666,9.892991,0.0036195042,-0.006013451,-0.10570537,-4.4891282E-4,-0.002244564,0.089782566,0.10968436,0.08304887,9.805603
1500990000314,3.4940674E-4,3.3289514E-4,2.663161E-4,0.1086369,0.090979666,9.892991,0.0036195042,-0.006013451,-0.10570537,-4.4891282E-4,-0.002244564,0.089782566,0.10968436,0.08304887,9.805603
1500990000336,3.4940674E-4,3.3289514E-4,2.663161E-4,0.1086369,0.090979666,9.892991,0.0036195042,-0.006013451,-0.10570537,-4.4891282E-4,-0.002244564,0.089782566,0.10968436,0.08304887,9.805603
1500990000365,3.4940674E-4,-7.323693E-4,0.0013315806,0.10684125,0.06404489,9.847501,0.0035858974,-0.006041711,-0.10670594,-0.013617022,0.0043394906,0.10175357,0.11028291,0.08245032,9.805603
1500990000388,3.4940674E-4,-7.323693E-4,0.0013315806,0.10684125,0.06404489,9.847501,0.0035858974,-0.006041711,-0.10670594,-0.013617022,0.0043394906,0.10175357,0.11028291,0.08245032,9.805603
1500990000413,3.4940674E-4,-7.323693E-4,0.0013315806,0.10684125,0.06404489,9.847501,0.0035858974,-0.006041711,-0.10670594,-0.013617022,0.0043394906,0.10175357,0.11028291,0.08245032,9.805603
1500990000436,-8.1572623E-4,0.0015313176,3.8269625E-4,0.101454295,0.07182605,9.858873,0.0035823844,-0.006039912,-0.10764197,-0.005686229,-0.0011971008,0.11312603,0.110133275,0.08259996,9.805603
1500990000461,-8.1572623E-4,0.0015313176,3.8269625E-4,0.101454295,0.07182605,9.858873,0.0035823844,-0.006039912,-0.10764197,-0.005686229,-0.0011971008,0.11312603,0.110133275,0.08259996,9.805603
1500990000484,-8.1572623E-4,0.0015313176,3.8269625E-4,0.101454295,0.07182605,9.858873,0.0035823844,-0.006039912,-0.10764197,-0.005686229,-0.0011971008,0.11312603,0.110133275,0.08259996,9.805603
1500990000508,-8.1572623E-4,-5.9921126E-4,3.8269625E-4,0.10444705,0.08319851,9.846903,0.0035646297,-0.006036562,-0.10896284,-1.496376E-4,0.018255789,0.0796072,0.10998364,0.082300685,9.805603
1500990000532,-8.1572623E-4,-5.9921126E-4,3.8269625E-4,0.10444705,0.08319851,9.846903,0.0035646297,-0.006036562,-0.10896284,-1.496376E-4,0.018255789,0.0796072,0.10998364,0.082300685,9.805603
1500990000556,-8.1572623E-4,-5.9921126E-4,3.8269625E-4,0.10444705,0.08319851,9.846903,0.0035646297,-0.006036562,-0.10896284,-1.496376E-4,0.018255789,0.0796072,0.10998364,0.082300685,9.805603
1500990000581,-8.1572623E-4,-5.9921126E-4,3.8269625E-4,0.10444705,0.08319851,9.846903,0.0035646297,-0.006036562,-0.10896284,-1.496376E-4,0.018255789,0.0796072,0.10998364,0.082300685,9.805603
1500990000604,2.495382E-4,4.660532E-4,3.8269625E-4,0.08948329,0.06703765,9.855283,0.003579597,-0.0060343454,-0.11027137,0.007182605,0.0058358666,0.06584055,0.109834,0.0827496,9.805603
1500990000628,2.495382E-4,4.660532E-4,3.8269625E-4,0.08948329,0.06703765,9.855283,0.003579597,-0.0060343454,-0.11027137,0.007182605,0.0058358666,0.06584055,0.109834,0.0827496,9.805603
1500990000651,2.495382E-4,4.660532E-4,3.8269625E-4,0.08948329,0.06703765,9.855283,0.003579597,-0.0060343454,-0.11027137,0.007182605,0.0058358666,0.06584055,0.109834,0.0827496,9.805603
1500990000681,-0.0018809907,0.002596582,3.8269625E-4,0.13078327,0.054468088,9.846903,0.00356826,-0.006046665,-0.11122709,-0.0031423897,-0.027533319,0.05267244,0.10998364,0.08259996,9.805603
1500990000704,-0.0018809907,0.002596582,3.8269625E-4,0.13078327,0.054468088,9.846903,0.00356826,-0.006046665,-0.11122709,-0.0031423897,-0.027533319,0.05267244,0.10998364,0.08259996,9.805603
1500990000727,0.0023467776,1.4966965E-4,3.8269625E-4,0.1110311,0.07182605,9.85648,0.0035644164,-0.0060696164,-0.11248947,0.0163105,-0.015711948,0.075417355,0.11028291,0.0827496,9.805603
1500990000755,0.0023467776,1.4966965E-4,3.8269625E-4,0.1110311,0.07182605,9.85648,0.0035644164,-0.0060696164,-0.11248947,0.0163105,-0.015711948,0.075417355,0.11028291,0.0827496,9.805603
1500990000779,0.0023467776,1.4966965E-4,3.8269625E-4,0.1110311,0.07182605,9.85648,0.0035644164,-0.0060696164,-0.11248947,0.0163105,-0.015711948,0.075417355,0.11028291,0.0827496,9.805603
1500990000802,2.1624868E-4,0.0022801985,-6.825682E-4,0.11581951,0.06584055,9.830143,0.0035648048,-0.0060686963,-0.11268387,0.03007716,-0.018704701,0.09756372,0.11028291,0.0827496,9.805603
1500990000826,2.1624868E-4,0.0022801985,-6.825682E-4,0.11581951,0.06584055,9.830143,0.0035648048,-0.0060686963,-0.11268387,0.03007716,-0.018704701,0.09756372,0.11028291,0.0827496,9.805603
1500990000850,2.1624868E-4,0.0022801985,-6.825682E-4,0.11581951,0.06584055,9.830143,0.0035648048,-0.0060686963,-0.11268387,0.03007716,-0.018704701,0.09756372,0.11028291,0.0827496,9.805603
1500990000873,2.1624868E-4,-0.001980859,-0.0017478326,0.11522096,0.047285482,9.864261,0.0035589635,-0.006068049,-0.11332715,7.48188E-4,0.008230069,0.077811554,0.11028291,0.0827496,9.805603
1500990000896,2.1624868E-4,-0.001980859,-0.0017478326,0.11522096,0.047285482,9.864261,0.0035589635,-0.006068049,-0.11332715,7.48188E-4,0.008230069,0.077811554,0.11028291,0.0827496,9.805603
1500990000919,2.1624868E-4,-0.001980859,-0.0017478326,0.11522096,0.047285482,9.864261,0.0035589635,-0.006068049,-0.11332715,7.48188E-4,0.008230069,0.077811554,0.11028291,0.0827496,9.805603
1500990000943,-8.490158E-4,-0.001980859,-6.825682E-4,0.100855745,0.06823475,9.846304,0.003573089,-0.006066573,-0.1137098,0.0134673845,-0.026785132,0.045489833,0.110133275,0.08304887,9.805603
1500990000966,-8.490158E-4,-0.001980859,-6.825682E-4,0.100855745,0.06823475,9.846304,0.003573089,-0.006066573,-0.1137098,0.0134673845,-0.026785132,0.045489833,0.110133275,0.08304887,9.805603
1500990000990,-8.490158E-4,-0.001980859,-6.825682E-4,0.100855745,0.06823475,9.846304,0.003573089,-0.006066573,-0.1137098,0.0134673845,-0.026785132,0.045489833,0.110133275,0.08304887,9.805603
1500990001014,-8.490158E-4,-0.001980859,-6.825682E-4,0.100855745,0.06823475,9.846304,0.003573089,-0.006066573,-0.1137098,0.0134673845,-0.026785132,0.045489833,0.110133275,0.08304887,9.805603
1500990001040,2.1624868E-4,-9.1559475E-4,3.8269625E-4,0.11522096,0.08020575,9.840319,0.0035746451,-0.0060687996,-0.11390702,2.992752E-4,-0.034117375,0.02873042,0.110133275,0.08319851,9.805603
1500990001064,2.1624868E-4,-9.1559475E-4,3.8269625E-4,0.11522096,0.08020575,9.840319,0.0035746451,-0.0060687996,-0.11390702,2.992752E-4,-0.034117375,0.02873042,0.110133275,0.08319851,9.805603
1500990001089,2.1624868E-4,-9.1559475E-4,3.8269625E-4,0.11522096,0.08020575,9.840319,0.0035746451,-0.0060687996,-0.11390702,2.992752E-4,-0.034117375,0.02873042,0.110133275,0.08319851,9.805603
1500990001113,-0.0018642128,-6.492787E-4,-4.660532E-4,0.102052845,0.07182605,9.8498955,0.0035739038,-0.0060768416,-0.11376203,0.004189853,-0.022595279,0.027533319,0.11043255,0.08304887,9.805603
1500990001135,-0.0018642128,-6.492787E-4,-4.660532E-4,0.102052845,0.07182605,9.8498955,0.0035739038,-0.0060768416,-0.11376203,0.004189853,-0.022595279,0.027533319,0.11043255,0.08304887,9.805603
1500990001160,-0.0018642128,-6.492787E-4,-4.660532E-4,0.102052845,0.07182605,9.8498955,0.0035739038,-0.0060768416,-0.11376203,0.004189853,-0.022595279,0.027533319,0.11043255,0.08304887,9.805603
1500990001186,-7.9894834E-4,4.1598576E-4,-4.660532E-4,0.11043255,0.077213004,9.880422,0.0035839202,-0.006086476,-0.1136368,0.002244564,-0.015711948,0.019752163,0.11058219,0.08334815,9.805603
1500990001210,-7.9894834E-4,4.1598576E-4,-4.660532E-4,0.11043255,0.077213004,9.880422,0.0035839202,-0.006086476,-0.1136368,0.002244564,-0.015711948,0.019752163,0.11058219,0.08334815,9.805603
1500990001234,-7.9894834E-4,4.1598576E-4,-4.660532E-4,0.11043255,0.077213004,9.880422,0.0035839202,-0.006086476,-0.1136368,0.002244564,-0.015711948,0.019752163,0.11058219,0.08334815,9.805603
1500990001258,-0.0018642128,-0.0027798074,-0.0015313176,0.109834,0.074220255,9.853487,0.0036022533,-0.006084821,-0.11351486,-5.985504E-4,-0.009427169,0.047884032,0.11043255,0.08364742,9.805603
1500990001281,-0.0018642128,-0.0027798074,-0.0015313176,0.109834,0.074220255,9.853487,0.0036022533,-0.006084821,-0.11351486,-5.985504E-4,-0.009427169,0.047884032,0.11043255,0.08364742,9.805603
1500990001305,-7.9894834E-4,-0.0070408653,5.9921126E-4,0.117016606,0.0724246,9.919328,0.003599221,-0.0060923956,-0.113353826,0.006434417,-0.008828619,0.06584055,0.11058219,0.08364742,9.805603
1500990001328,-7.9894834E-4,-0.0070408653,5.9921126E-4,0.117016606,0.0724246,9.919328,0.003599221,-0.0060923956,-0.113353826,0.006434417,-0.008828619,0.06584055,0.11058219,0.08364742,9.805603
1500990001351,-7.9894834E-4,-0.0070408653,5.9921126E-4,0.117016606,0.0724246,9.919328,0.003599221,-0.0060923956,-0.113353826,0.006434417,-0.008828619,0.06584055,0.11058219,0.08364742,9.805603
1500990001375,-0.022104237,0.099485576,0.14334464,0.6287772,-19.651608,10.35986,0.003538671,-0.0061263144,-0.11322353,-0.0058358666,-19.734058,-0.5057751,0.11148002,0.08245032,9.805603
1500990001398,-0.022104237,0.099485576,0.14334464,0.6287772,-19.651608,10.35986,0.003538671,-0.0061263144,-0.11322353,-0.0058358666,-19.734058,-0.5057751,0.11148002,0.08245032,9.805603
1500990001420,-0.022104237,0.099485576,0.14334464,0.6287772,-19.651608,10.35986,0.003538671,-0.0061263144,-0.11322353,-0.0058358666,-19.734058,-0.5057751,0.11148002,0.08245032,9.805603
1500990001443,0.014114753,-0.012367187,-0.3946139,1.0884639,-2.4875755,9.431509,-0.029504653,-0.0030290978,-0.11233329,1.2339118,-2.261174,-0.1273416,0.12389994,-0.568174,9.789292
1500990001465,0.014114753,-0.012367187,-0.3946139,1.0884639,-2.4875755,9.431509,-0.029504653,-0.0030290978,-0.11233329,1.2339118,-2.261174,-0.1273416,0.12389994,-0.568174,9.789292
1500990001489,0.014114753,-0.012367187,-0.3946139,1.0884639,-2.4875755,9.431509,-0.029504653,-0.0030290978,-0.11233329,1.2339118,-2.261174,-0.1273416,0.12389994,-0.568174,9.789292
1500990001514,-0.0231695,-0.0688262,-0.0920788,0.50487727,4.8267107,10.14498,-0.01815511,6.8698265E-4,-0.12941997,1.2042835,6.051195,0.06778584,0.032621,-0.35479078,9.800066
1500990001536,-0.0231695,-0.0688262,-0.0920788,0.50487727,4.8267107,10.14498,-0.01815511,6.8698265E-4,-0.12941997,1.2042835,6.051195,0.06778584,0.032621,-0.35479078,9.800066
1500990001559,-0.0231695,-0.0688262,-0.0920788,0.50487727,4.8267107,10.14498,-0.01815511,6.8698265E-4,-0.12941997,1.2042835,6.051195,0.06778584,0.032621,-0.35479078,9.800066
1500990001581,0.01091896,-0.014497716,-0.32217592,0.44981065,5.461174,9.495554,0.084436625,-0.033142887,-0.1362016,0.06584055,4.0939355,0.28790274,0.41569328,1.7221792,9.645191
1500990001604,0.01091896,-0.014497716,-0.32217592,0.44981065,5.461174,9.495554,0.084436625,-0.033142887,-0.1362016,0.06584055,4.0939355,0.28790274,0.41569328,1.7221792,9.645191
1500990001626,0.01091896,-0.014497716,-0.32217592,0.44981065,5.461174,9.495554,0.084436625,-0.033142887,-0.1362016,0.06584055,4.0939355,0.28790274,0.41569328,1.7221792,9.645191
1500990001649,2.7989823E-4,-0.02724467,-0.22311032,0.14993688,5.981314,10.044424,0.114159614,-0.03099719,-0.1546499,-1.9220951,3.3241994,0.23523031,0.25004444,2.2902036,9.532065
1500990001671,2.7989823E-4,-0.02724467,-0.22311032,0.14993688,5.981314,10.044424,0.114159614,-0.03099719,-0.1546499,-1.9220951,3.3241994,0.23523031,0.25004444,2.2902036,9.532065
1500990001694,2.7989823E-4,-0.02724467,-0.22311032,0.14993688,5.981314,10.044424,0.114159614,-0.03099719,-0.1546499,-1.9220951,3.3241994,0.23523031,0.25004444,2.2902036,9.532065
1500990001717,-0.0018506306,-0.003808853,-0.026036395,-0.014065935,5.973533,9.937882,0.16826858,-0.034977153,-0.16979228,-0.104297414,2.5875335,0.6358102,0.10519524,3.318962,9.227253
1500990001739,-0.0018506306,-0.003808853,-0.026036395,-0.014065935,5.973533,9.937882,0.16826858,-0.034977153,-0.16979228,-0.104297414,2.5875335,0.6358102,0.10519524,3.318962,9.227253
1500990001762,-0.0018506306,-0.003808853,-0.026036395,-0.014065935,5.973533,9.937882,0.16826858,-0.034977153,-0.16979228,-0.104297414,2.5875335,0.6358102,0.10519524,3.318962,9.227253
1500990001785,-0.0018506306,4.5220475E-4,-0.0015353124,0.0966659,0.10354923,9.8894,0.14058909,-0.030366674,-0.1774223,-0.002244564,-2.715324,0.48317984,0.09053075,2.7901428,9.400833
1500990001808,-0.0018506306,4.5220475E-4,-0.0015353124,0.0966659,0.10354923,9.8894,0.14058909,-0.030366674,-0.1774223,-0.002244564,-2.715324,0.48317984,0.09053075,2.7901428,9.400833
1500990001831,-0.0018506306,4.5220475E-4,-0.0015353124,0.0966659,0.10354923,9.8894,0.14058909,-0.030366674,-0.1774223,-0.002244564,-2.715324,0.48317984,0.09053075,2.7901428,9.400833
1500990001854,-0.0018506306,4.5220475E-4,-0.0015353124,0.0966659,0.10354923,9.8894,0.14058909,-0.030366674,-0.1774223,-0.002244564,-2.715324,0.48317984,0.09053075,2.7901428,9.400833
1500990001876,-0.0018506306,4.5220475E-4,-0.0015353124,0.0966659,0.10354923,9.8894,0.14058909,-0.030366674,-0.1774223,-0.002244564,-2.715324,0.48317984,0.09053075,2.7901428,9.400833
1500990001899,-0.002915895,-0.0016783241,0.001660481,0.1074398,-5.985504E-4,9.866654,0.09555951,-0.023009617,-0.18276758,-0.004638766,-1.8840871,0.18076223,0.09891046,1.9158102,9.61706
1500990001922,-0.002915895,-0.0016783241,0.001660481,0.1074398,-5.985504E-4,9.866654,0.09555951,-0.023009617,-0.18276758,-0.004638766,-1.8840871,0.18076223,0.09891046,1.9158102,9.61706
1500990001944,-0.002915895,-0.0016783241,0.001660481,0.1074398,-5.985504E-4,9.866654,0.09555951,-0.023009617,-0.18276758,-0.004638766,-1.8840871,0.18076223,0.09891046,1.9158102,9.61706
1500990001967,2.7989823E-4,4.5220475E-4,5.952165E-4,0.09367314,-0.007182605,9.909751,0.06488543,-0.017949734,-0.18693604,-0.0019452889,-1.2811972,0.11133038,0.10699089,1.3129203,9.717616
1500990001989,2.7989823E-4,4.5220475E-4,5.952165E-4,0.09367314,-0.007182605,9.909751,0.06488543,-0.017949734,-0.18693604,-0.0019452889,-1.2811972,0.11133038,0.10699089,1.3129203,9.717616
1500990002011,2.7989823E-4,4.5220475E-4,5.952165E-4,0.09367314,-0.007182605,9.909751,0.06488543,-0.017949734,-0.18693604,-0.0019452889,-1.2811972,0.11133038,0.10699089,1.3129203,9.717616
1500990002035,2.7989823E-4,-6.130597E-4,5.952165E-4,0.13138182,0.027533319,9.867852,0.04409282,-0.0143864695,-0.19107826,0.038007952,-0.87119013,0.03755904,0.11133038,0.90171623,9.764452
1500990002059,2.7989823E-4,-6.130597E-4,5.952165E-4,0.13138182,0.027533319,9.867852,0.04409282,-0.0143864695,-0.19107826,0.038007952,-0.87119013,0.03755904,0.11133038,0.90171623,9.764452
1500990002081,0.0013451626,-6.130597E-4,5.952165E-4,0.13497312,0.094570965,9.8498955,0.0361232,-0.01305411,-0.19332398,0.03172317,-0.64823014,0.10878654,0.11402386,0.74399817,9.77762
1500990002104,0.0013451626,-6.130597E-4,5.952165E-4,0.13497312,0.094570965,9.8498955,0.0361232,-0.01305411,-0.19332398,0.03172317,-0.64823014,0.10878654,0.11402386,0.74399817,9.77762
1500990002127,0.0013451626,-6.130597E-4,5.952165E-4,0.13497312,0.094570965,9.8498955,0.0361232,-0.01305411,-0.19332398,0.03172317,-0.64823014,0.10878654,0.11402386,0.74399817,9.77762
1500990002149,2.8469192E-4,-0.001665541,-4.7137952E-4,0.102052845,0.08080431,9.880422,0.02430183,-0.011086581,-0.19860934,-0.013317747,-0.4688146,0.050128598,0.11836334,0.5101146,9.792584
1500990002172,2.8469192E-4,-0.001665541,-4.7137952E-4,0.102052845,0.08080431,9.880422,0.02430183,-0.011086581,-0.19860934,-0.013317747,-0.4688146,0.050128598,0.11836334,0.5101146,9.792584
1500990002197,2.8469192E-4,-0.001665541,-4.7137952E-4,0.102052845,0.08080431,9.880422,0.02430183,-0.011086581,-0.19860934,-0.013317747,-0.4688146,0.050128598,0.11836334,0.5101146,9.792584
1500990002220,0.0013499564,-0.001665541,-4.7137952E-4,0.14694414,0.047285482,9.849297,0.020313777,-0.010277355,-0.20150457,0.022146367,-0.39414546,0.10788871,0.117016606,0.43065703,9.796474
1500990002242,0.0013499564,-0.001665541,-4.7137952E-4,0.14694414,0.047285482,9.849297,0.020313777,-0.010277355,-0.20150457,0.022146367,-0.39414546,0.10788871,0.117016606,0.43065703,9.796474
1500990002265,-0.0019640813,6.3250074E-4,-0.0014314491,0.11342531,-0.017357962,9.834333,0.013821172,-0.009172991,-0.2077431,0.008230069,-0.35389295,0.042197805,0.11956045,0.3024176,9.801113
1500990002287,-0.0019640813,6.3250074E-4,-0.0014314491,0.11342531,-0.017357962,9.834333,0.013821172,-0.009172991,-0.2077431,0.008230069,-0.35389295,0.042197805,0.11956045,0.3024176,9.801113
1500990002310,-0.0019640813,6.3250074E-4,-0.0014314491,0.11342531,-0.017357962,9.834333,0.013821172,-0.009172991,-0.2077431,0.008230069,-0.35389295,0.042197805,0.11956045,0.3024176,9.801113
1500990002332,-8.9881686E-4,0.0016977652,-3.6618466E-4,0.10803835,-0.037708677,9.888203,0.011168741,-0.008710828,-0.21110524,-0.011971008,-0.2805705,0.076614454,0.12060791,0.25004444,9.80261
